ID,TransactionDate,HouseAge,DistanceToStation,NumberOfPubs,PostCode,HousePrice
607,2020.1,17,843.4701021,0,5614,254748
608,2019.08,29,198.7732876,8,5217,289904
609,2020.06,2,2143.944827,3,5213,245381
610,2020.1,12,309.0686467,7,5222,415561
611,2019.1,17,1498.260839,3,5217,219984
612,2019.01,5,45.07827781,9,5213,409969
613,2021.04,17,1230.682111,0,5212,165160
614,2020.08,32,1666.635835,1,5217,157581
615,2021.11,24,1569.198148,3,5217,312693
616,2020.11,13,830.2804001,1,5213,316942
617,2019.11,31,400.5714353,9,5213,267265
618,2020.08,11,1418.206146,1,5222,371297
619,2021.08,10,241.4415658,1,5213,904530
620,2020.12,31,617.0373696,9,5213,222180
621,2019.02,9,224.9207111,1,5222,459547
622,2021.11,13,272.5392806,5,5217,412226
623,2021.1,16,85.01622303,8,5213,391210
624,2019.02,38,861.2987649,4,5614,569417
625,2019.09,16,72.4424985,5,5213,330725
626,2019.09,3,642.7278324,8,5213,324608
627,2020.02,16,339.4246495,5,5222,484202
628,2021.08,38,348.203806,3,5614,336352
629,2019.1,31,1861.420329,1,5212,118748
630,2020.07,32,1019.392009,0,5213,114905
631,2021.12,21,2020.678032,3,5222,348862
632,2021.01,18,573.3222012,3,5217,329502
633,2021.06,33,107.9967979,8,5614,428463
634,2020.06,18,38.27799748,10,5217,386676
635,2021.09,39,290.9815313,8,5217,534340
636,2021.04,25,4265.999904,0,5222,252531
637,2021.02,16,1358.202145,4,5212,142711
638,2019.09,5,632.5437326,5,5222,450516
639,2020.02,17,337.4903762,10,5213,367405
640,2020.07,8,257.6861692,5,5213,383488
641,2021.03,35,444.9574118,3,5212,437310
642,2019.12,1,223.4533205,6,5614,618236
643,2020.03,9,536.7617844,5,5212,202552
644,2020.1,31,609.5402173,2,5213,215070
645,2019.1,14,2812.979377,0,5212,110893
646,2021.11,18,556.4031193,7,5212,290643
647,2019.1,5,373.9364534,9,5213,272963
648,2019.02,0,205.4811877,0,5222,547702
649,2019.08,5,1549.3195,3,5212,119864
650,2019.08,1,54.81902685,0,5212,225416
651,2019.12,17,394.1406673,7,5212,228971
652,2020.02,12,1381.47214,1,5614,260139
653,2021.01,15,2042.101387,3,5212,147325
654,2021.08,14,595.1026782,5,5212,387128
655,2021.08,17,3936.504351,0,5222,196782
656,2019.02,6,172.5285516,5,5212,218290
657,2019.11,16,2029.425594,3,5614,201835
658,2019.06,15,867.5627783,2,5212,212533
659,2021.07,39,850.95712,4,5614,745364
660,2021.07,16,879.0039507,4,5217,347409
661,2019.09,6,668.913221,9,5217,402063
662,2021.11,18,1767.512383,3,5213,155966
663,2021.03,32,158.7567927,5,5614,307880
664,2020.08,37,375.427313,1,5217,301492
665,2020.11,38,517.1175305,3,5217,251321
666,2019.1,6,367.9282502,9,5222,474374
667,2019.04,39,472.9144006,3,5217,227931
668,2021.02,34,304.5777272,8,5212,321160
669,2019.01,34,332.3208648,7,5213,265448
670,2021.02,15,1518.336541,3,5222,397108
671,2021.04,12,565.094963,5,5217,329063
672,2020.09,13,265.5522528,5,5213,321941
673,2020.11,13,3909.612211,0,5222,234256
674,2020.12,20,309.415201,6,5222,552717
675,2019.01,0,257.856339,7,5222,435175
676,2019.03,13,309.1397129,5,5213,282102
677,2021.08,33,525.4904662,8,5217,362552
678,2019.03,17,1504.881883,3,5217,151547
679,2021.06,11,918.4535271,2,5614,431434
680,2021.11,27,376.7884363,6,5614,421548
681,2021.1,12,241.3625074,1,5213,243649
682,2021.06,14,4084.472664,0,5212,105218
683,2020.05,35,210.9309421,7,5217,382661
684,2019.04,8,1746.016671,1,5212,112179
685,2020.12,0,144.838568,6,5222,480509
686,2020.1,19,643.2846874,9,5213,301448
687,2021.04,13,853.3052943,1,5213,333692
688,2019.01,36,444.109144,3,5614,528334
689,2020.04,31,5200.907104,1,5217,169093
690,2019.1,0,63.48084581,0,5213,346538
691,2021.07,31,5200.849199,1,5614,160343
692,2019.04,30,432.4597362,3,5222,417576
693,2021.05,27,525.3196639,8,5217,325978
694,2020.06,26,450.2773902,5,5222,432050
695,2020.02,11,1175.785995,4,5217,275624
696,2019.06,20,2136.947694,3,5212,147455
697,2021.04,15,3979.763666,0,5222,121540
698,2019.02,31,252.7847019,5,5212,217113
699,2019.09,35,174.3141721,2,5212,276035
700,2020.04,38,498.6368876,3,5212,201652
701,2019.04,13,4061.187972,0,5213,180239
702,2020.1,29,1312.433996,0,5614,210846
703,2019.11,21,2228.611518,3,5222,224071
704,2020.07,19,1395.585603,1,5222,302661
705,2021.09,31,1750.053969,1,5213,175752
706,2021.11,15,2035.447178,3,5217,220833
707,2021.06,32,1100.525711,0,5213,114729
708,2019.04,29,4354.433657,1,5212,82524
709,2020.11,16,88.22096424,5,5222,643078
710,2020.1,18,1162.081228,0,5222,268959
711,2020.06,33,619.9708196,8,5614,381064
712,2019.12,8,545.8283422,10,5614,411871
713,2019.05,41,535.648883,4,5614,332502
714,2020.08,15,4034.26516,0,5614,236461
715,2019.08,6,2295.038747,0,5614,253321
716,2020.06,16,671.8613751,4,5213,274055
717,2020.07,1,195.3056186,0,5217,301027
718,2020.11,3,2178.919435,3,5222,350251
719,2021.02,15,558.4117915,5,5222,626190
720,2020.05,0,530.6822288,5,5614,469453
721,2021.03,2,490.3230604,5,5614,579370
722,2020.08,24,2874.544173,3,5217,109292
723,2021.11,2,624.1508318,5,5213,432635
724,2020.09,34,598.106944,6,5217,241972
725,2021.08,15,30.40433815,7,5222,704363
726,2020.09,17,209.3346466,5,5614,442593
727,2019.1,1,266.8633043,6,5614,635977
728,2019.11,2,117.2583096,6,5217,353496
729,2019.08,3,2043.586633,3,5212,167895
730,2019.09,6,1818.646576,2,5614,313745
731,2019.02,5,1899.099657,1,5614,294742
732,2019.09,35,514.46102,8,5614,263301
733,2020.01,15,2103.73378,4,5217,228980
734,2020.02,34,632.3478849,7,5217,321373
735,2020.03,12,615.4126366,5,5222,507920
736,2020.09,11,1875.62969,2,5614,284243
737,2020.03,22,895.6702364,2,5217,311503
738,2021.1,13,2173.626799,3,5614,213142
739,2019.09,11,2162.00545,2,5222,211356
740,2019.11,13,3964.375885,0,5213,110281
741,2021.01,38,702.8260267,4,5212,470932
742,2019.04,13,3977.077049,0,5213,53554
743,2020.01,18,1627.490494,1,5213,197372
744,2019.02,33,395.38723,1,5614,367978
745,2019.09,15,2212.099607,3,5222,231840
746,2019.02,8,424.4125661,10,5212,291874
747,2019.08,5,482.7004397,9,5217,328368
748,2019.12,40,204.2178119,6,5212,330399
749,2019.07,28,157.6388476,8,5222,391627
750,2019.05,2,2254.182226,3,5212,176414
751,2019.09,31,655.1539033,8,5212,220542
752,2021.12,3,157.4554108,8,5212,414302
753,2021.02,17,177.131461,1,5614,435699
754,2021.04,12,1506.619645,1,5217,240901
755,2020.03,0,162.3806858,0,5212,341548
756,2019.12,36,662.4850821,7,5222,320349
757,2021.12,14,4106.019693,0,5217,115643
758,2019.02,17,2806.780099,3,5614,223568
759,2019.09,19,403.6678668,8,5614,268675
760,2021.1,8,373.2441283,10,5217,475231
761,2020.12,1,362.636344,7,5212,243345
762,2021.08,30,110.0163015,10,5217,351951
763,2020.09,26,408.1909753,3,5614,308423
764,2019.03,2,441.1546302,5,5212,310238
765,2019.03,6,215.1398651,9,5614,507722
766,2020.03,0,249.5865384,6,5614,763343
767,2019.02,39,645.0886108,7,5212,174324
768,2019.09,40,251.190302,5,5222,645658
769,2021.1,15,550.4104034,5,5222,645791
770,2019.12,20,441.0260352,4,5212,243728
771,2021.03,12,299.7638593,1,5213,220008
772,2021.01,12,1905.07915,2,5614,318976
773,2019.1,19,1241.024577,0,5217,171345
774,2019.05,11,260.2165255,8,5217,387671
775,2021.1,31,1553.141589,3,5614,292374
776,2020.11,26,603.7785237,5,5222,457281
777,2021.07,15,528.7591508,5,5217,355281
778,2020.04,10,1401.161575,0,5212,291795
779,2021.03,0,116.6209685,5,5212,376642
780,2020.02,18,2270.133041,3,5212,118012
781,2021.08,16,722.915468,4,5614,410016
782,2021.08,18,495.616879,8,5213,392465
783,2020.05,3,359.1915127,8,5222,580157
784,2019.03,28,1171.021263,0,5222,237616
785,2021.11,20,2443.71146,4,5212,151955
786,2020.07,9,436.9515576,5,5212,191656
787,2021.03,29,1004.156567,5,5614,224451
788,2021.09,16,767.139484,4,5222,489334
789,2021.06,31,1496.826369,3,5222,279695
790,2020.03,33,272.3787,0,5222,503525
791,2021.11,30,1325.464537,3,5222,333138
792,2019.04,1,59.07877614,1,5614,391836
793,2021.09,6,1788.103635,1,5217,189798
794,2020.03,41,282.9511814,8,5213,471805
795,2021.02,7,281.4942592,5,5222,780735
796,2019.06,37,253.7531285,2,5217,217089
797,2019.07,21,2062.856414,3,5222,279699
798,2020.12,29,975.1445486,7,5217,216189
799,2019.1,34,220.6462426,5,5212,206681
800,2021.01,14,3919.371275,0,5212,129590
801,2020.11,8,112.1211312,5,5212,264582
802,2020.01,15,830.0707695,4,5212,235517
803,2020.09,3,1976.697103,3,5222,363724
804,2019.1,11,3222.033538,0,5217,355049
805,2021.02,14,159.8363654,7,5213,324572
806,2021.06,7,194.7520118,9,5212,427116
807,2020.01,14,355.4262938,5,5212,191801
808,2021.11,1,106.3414251,6,5212,388830
809,2020.1,36,141.3576366,2,5222,552255
810,2021.1,4,1826.573998,1,5212,214609
811,2019.02,30,189.0724268,6,5212,240348
812,2021.11,13,4121.938461,0,5217,217359
813,2021.06,3,80.88976535,7,5217,510117
814,2020.02,16,1485.015155,4,5614,192630
815,2020.01,18,1441.915514,1,5212,151931
816,2020.11,16,2158.1951,3,5222,313251
817,2021.01,33,582.0064041,6,5614,331695
818,2019.11,15,457.0720716,5,5217,338527
819,2019.04,23,141.2154399,6,5217,275052
820,2021.02,40,528.0114077,2,5212,248868
821,2019.02,31,6432.041694,1,5212,47659
822,2020.02,16,548.7754521,4,5217,291862
823,2021.1,13,4142.485984,0,5213,122201
824,2021.07,17,902.3597281,0,5212,204941
825,2019.08,5,211.7820197,9,5614,530345
826,2019.08,21,2166.13879,3,5213,163683
827,2019.09,16,72.33552012,5,5222,583674
828,2021.04,4,225.2926977,5,5212,332867
829,2019.02,14,4137.578907,0,5213,145559
830,2019.09,41,43.88953185,8,5217,328339
831,2020.01,14,1639.658097,2,5217,180236
832,2019.08,5,254.0217856,5,5614,387566
833,2021.03,1,296.9189105,6,5212,312155
834,2020.12,17,354.4790504,3,5212,300727
835,2021.1,19,528.877094,8,5217,346471
836,2020.03,17,252.1403358,5,5217,431759
837,2019.05,32,1280.510089,0,5217,126930
838,2019.01,9,2086.556851,3,5217,180503
839,2021.03,16,797.8451043,1,5614,498388
840,2021.09,36,534.3631998,8,5614,387579
841,2020.09,21,2176.314357,3,5213,178651
842,2020.11,19,999.855978,0,5614,191735
843,2020.01,19,496.2763108,4,5614,484835
844,2021.04,12,767.7610889,2,5217,320634
845,2019.06,13,27.34246284,5,5217,397756
846,2020.08,42,274.7793381,7,5212,280690
847,2019.1,15,473.8677261,2,5222,411252
848,2021.08,37,532.3745121,1,5217,291707
849,2019.1,40,576.1104512,2,5213,246124
850,2019.12,8,29.90067395,5,5212,302372
851,2020.06,1,62.20614824,5,5217,378026
852,2021.09,17,4185.43653,0,5222,142060
853,2019.11,9,1442.717866,0,5217,306223
854,2021.09,16,24.50977077,7,5213,429026
855,2019.12,30,342.9378147,6,5217,329077
856,2021.07,31,4165.396741,1,5213,236620
857,2019.12,36,453.7282074,8,5213,252039
858,2019.02,21,1018.96743,0,5614,167754
859,2021.11,14,1173.051689,4,5217,288415
860,2021.04,3,110.5535398,7,5213,462324
861,2020.06,7,372.0163214,10,5217,447974
862,2020.02,2,2144.460443,3,5212,155385
863,2021.05,17,1648.35802,2,5222,413364
864,2020.01,1,598.9958775,9,5212,266302
865,2019.05,8,204.7028703,9,5212,342870
866,2019.05,20,1068.488218,0,5213,152623
867,2020.1,16,1782.018598,2,5614,239572
868,2021.09,16,40.5657172,7,5614,601153
869,2020.01,32,362.4055775,7,5212,232994
870,2019.05,2,108.2553785,8,5212,298219
871,2020.03,21,2085.24453,3,5212,174022
872,2019.05,37,477.5349238,0,5222,406218
873,2020.04,38,552.5770877,3,5222,392207
874,2019.11,16,1570.745466,4,5614,306113
875,2020.05,23,768.8451429,2,5222,452630
876,2020.08,33,741.0761672,7,5222,460249
877,2021.05,26,496.4411745,3,5222,420161
878,2019.01,1,179.1980242,1,5212,293087
879,2019.07,4,562.2287157,5,5212,235007
880,2020.01,0,152.6314961,6,5217,338349
881,2020.1,20,1993.100303,3,5213,198755
882,2021.08,34,588.0256077,7,5614,499445
883,2019.12,4,43.57036281,9,5212,269670
884,2020.1,0,258.4909921,6,5213,359598
885,2019.08,13,41.75499743,1,5222,353955
886,2021.02,7,294.4606435,9,5222,660089
887,2020.05,17,3653.076085,0,5212,272420
888,2019.04,13,1672.146063,2,5217,140731
889,2020.06,0,276.678912,0,5217,453808
890,2019.1,13,392.0728896,5,5614,323000
891,2021.12,28,428.114937,3,5222,470832
892,2020.02,37,634.4915398,0,5217,319875
893,2020.03,2,303.079303,6,5213,299589
894,2019.01,1,463.000171,6,5614,394468
895,2020.06,16,673.7022265,4,5213,272404
896,2020.08,5,422.9555383,9,5212,347868
897,2021.11,15,3719.259709,0,5212,311273
898,2021.04,40,174.85247,9,5614,350373
899,2021.11,38,562.8626084,8,5222,474483
900,2020.08,1,166.4831443,9,5222,571934
901,2019.01,38,470.7290414,1,5213,189585
902,2020.02,4,1355.634082,3,5217,224540
903,2020.06,15,4095.584113,0,5213,125082
904,2020.04,16,277.818736,5,5212,329202
905,2019.12,3,129.2409957,8,5213,342396
906,2021.03,30,1448.799443,3,5222,274896
907,2021.09,30,590.0352333,2,5614,360960
908,2019.02,12,1582.705241,1,5212,154844
909,2019.11,31,1561.932917,3,5222,238586
910,2020.12,1,78.69011797,0,5614,513958
911,2019.1,24,4336.919227,0,5213,116824
912,2021.06,5,339.8900903,9,5614,731373
913,2021.11,32,1310.04804,0,5217,199298
914,2020.11,1,301.0553777,0,5217,447822
915,2020.07,11,565.2760769,5,5213,313349
916,2020.06,30,377.4894037,5,5217,242694
917,2019.1,38,478.7563642,3,5217,242677
918,2019.12,31,237.1941758,8,5212,283694
919,2021.01,10,607.6733963,5,5614,368492
920,2020.1,16,3783.898065,0,5222,522146
921,2019.01,15,923.3163919,4,5222,411760
922,2019.01,0,355.5862564,7,5614,352382
923,2021.06,2,100.4905024,0,5212,387801
924,2021.02,12,609.0997867,1,5217,357611
925,2020.01,34,376.9454417,8,5212,303196
926,2019.02,14,209.7426379,5,5213,282448
927,2020.04,15,4175.913801,0,5213,131840
928,2019.05,16,172.7038212,5,5217,331712
929,2019.03,4,1509.632049,3,5213,174700
930,2020.11,6,657.3471285,5,5614,556360
931,2019.01,25,2901.131803,3,5213,99021
932,2020.02,39,27.02438113,9,5213,236780
933,2019.05,19,1681.354255,3,5614,205888
934,2019.12,15,559.9026766,2,5217,283772
935,2020.09,6,439.0075283,10,5614,460354
936,2021.02,18,1659.567567,2,5222,429869
937,2019.11,15,2052.425543,3,5212,111066
938,2020.02,13,1304.581072,4,5212,195458
939,2021.12,31,287.066545,10,5217,437850
940,2019.02,30,4730.510056,1,5217,153522
941,2020.12,11,311.7379479,1,5212,156491
942,2021.02,15,4090.877885,0,5213,173546
943,2020.12,29,50.26197008,6,5212,275172
944,2021.09,38,479.2696022,3,5222,440846
945,2020.08,2,2124.1178,3,5212,191332
946,2019.09,34,142.2799485,6,5222,449518
947,2021.06,18,579.8115588,5,5212,212208
948,2021.06,37,436.522408,7,5222,555408
949,2019.05,14,379.7974795,5,5614,446985
950,2019.04,16,2015.678502,3,5222,251855
951,2019.11,0,122.7564791,6,5217,461733
952,2019.04,19,1180.235354,0,5614,178277
953,2020.09,0,1540.130208,1,5213,176116
954,2019.03,21,1965.405429,3,5212,149883
955,2020.11,31,525.622685,5,5213,216707
956,2021.06,33,283.9861153,8,5222,519797
957,2020.01,21,840.9158855,2,5614,383826
958,2020.1,3,160.8598883,7,5213,407055
959,2020.06,0,332.3474672,6,5217,420304
960,2021.03,16,646.2078476,5,5213,206636
961,2020.07,40,326.4385226,8,5222,476239
962,2019.1,17,4101.838517,0,5217,144534
963,2019.07,13,708.2467499,2,5212,200491
964,2019.04,1,2105.95775,3,5213,193879
965,2021.07,15,1616.6653,3,5213,249114
966,2019.01,12,262.0495779,7,5222,401746
967,2020.1,35,523.4605905,7,5222,510611
968,2020.03,8,2564.929086,4,5212,138793
969,2020.03,15,121.5795916,5,5213,376471
970,2021.04,0,229.6524124,9,5614,467320
971,2020.11,9,2190.366481,3,5213,207114
972,2021.01,16,258.0075165,5,5213,486517
973,2020.09,34,866.7177984,7,5222,474066
974,2021.12,10,153.4671175,1,5212,791873
975,2019.09,34,155.3184182,5,5614,213492
976,2020.03,23,775.7507878,2,5213,282713
977,2019.01,16,1723.090173,2,5213,163436
978,2021.07,33,548.8070782,6,5222,397182
979,2019.05,34,242.3118891,7,5614,381224
980,2020.09,8,139.2804164,5,5213,383612
981,2019.02,13,207.9518994,7,5213,304402
982,2021.06,16,457.3168179,1,5213,328725
983,2021.12,28,412.2031553,3,5222,504743
984,2019.06,8,337.1826943,5,5222,568964
985,2019.05,16,913.4676595,4,5614,327445
986,2021.11,6,249.3609068,5,5614,626670
987,2020.12,0,25.1897443,6,5212,300199
988,2020.08,12,241.4117063,1,5217,231666
989,2021.02,33,143.7521446,10,5212,333166
990,2021.08,14,4066.158593,0,5614,121970
991,2021.12,7,2264.227495,3,5213,263441
992,2021.06,17,2042.372069,3,5614,315351
993,2019.12,28,718.0965653,8,5222,394127
994,2019.08,15,251.911949,5,5222,529840
995,2021.01,15,4073.893855,0,5222,248190
996,2020.1,37,375.5434168,8,5213,271535
997,2021.09,6,153.0849295,9,5217,516870
998,2020.02,4,2249.213761,3,5217,201076
999,2020.06,20,475.3539248,4,5212,276207
1000,2019.07,13,632.4732452,5,5222,424750
1001,2021.1,17,4062.605755,0,5213,82406
1002,2020.06,30,950.0696136,6,5217,315625
1003,2019.1,19,573.7436425,7,5212,243718
1004,2020.01,15,4150.802613,0,5212,84838
1005,2021.1,1,112.4104966,6,5213,434265
1006,2021.05,14,636.4951203,5,5213,299236
1007,2020.04,32,1311.163258,0,5217,130732
1008,2020.09,11,1610.766953,1,5222,325351
1009,2021.09,4,289.8732953,6,5222,768610
1010,2019.09,18,296.7763769,9,5213,272422
1011,2019.1,17,1675.282176,3,5614,165597
1012,2021.06,11,1556.098712,1,5222,345150
1013,2020.12,40,662.6737313,2,5213,275718
1014,2020.09,23,4410.327115,0,5614,136831
1015,2019.12,42,80.73052252,6,5614,323185
1016,2020.02,14,788.4681046,2,5217,287129
1017,2019.11,11,1547.546924,1,5217,192893
1018,2020.02,2,540.0605819,7,5212,282510
1019,2020.07,16,76.65864449,5,5212,291877
1020,2021.08,6,2460.325163,0,5614,284025
1021,2019.05,14,370.053955,5,5212,248514
1022,2021.09,15,593.5876785,5,5222,582680
1023,2021.12,7,35.57218038,9,5222,782051
1024,2019.11,18,290.2708981,10,5212,257983
1025,2019.06,8,118.0549208,5,5213,352925
1026,2021.06,15,992.3316863,2,5217,330226
1027,2019.08,12,1611.477364,1,5212,153949
1028,2020.03,36,345.0237401,9,5614,751881
1029,2021.08,14,4093.404879,0,5614,246643
1030,2021.05,34,521.8548567,7,5212,272750
1031,2020.08,20,2531.022686,4,5222,224428
1032,2019.01,8,52.56240577,9,5213,366016
1033,2021.11,4,280.0727873,7,5614,628569
1034,2021.08,14,624.3955575,5,5212,301455
1035,2019.07,38,510.5286299,7,5217,234419
1036,2020.01,10,2087.8198,4,5212,164304
1037,2019.06,3,2093.094204,3,5217,181620
1038,2020.02,31,1553.475415,3,5222,250595
1039,2019.04,23,839.1428759,2,5222,389705
1040,2019.06,32,1708.158265,1,5217,163465
1041,2021.1,39,291.9141105,9,5217,304811
1042,2020.07,4,463.1768267,6,5213,327443
1043,2020.04,14,355.306008,5,5222,474866
1044,2021.07,32,1201.397335,0,5217,156095
1045,2019.07,16,832.1210435,4,5217,274005
1046,2020.01,23,568.9848519,10,5213,312165
1047,2021.07,1,192.7517601,7,5614,598516
1048,2020.09,36,548.1699689,8,5212,251368
1049,2021.05,41,147.686684,4,5217,566232
1050,2021.05,29,681.5567301,7,5222,357034
1051,2019.12,17,3978.033275,0,5217,54977
1052,2019.12,20,440.7493077,9,5217,279833
1053,2020.09,30,838.4036315,7,5213,211021
1054,2020.09,37,172.6372625,7,5212,300063
1055,2021.06,19,1450.045064,3,5212,186550
1056,2020.05,25,1352.945819,3,5212,194449
1057,2019.12,14,479.34723,5,5217,364461
1058,2021.01,5,440.9211981,9,5222,560275
1059,2021.04,27,617.4836087,5,5614,425181
1060,2020.06,28,599.3025934,7,5217,355449
1061,2021.05,14,348.5416844,5,5614,418606
1062,2021.12,17,4162.386387,0,5213,95635
1063,2021.11,13,599.3720094,6,5213,100382
1064,2020.05,12,1123.859369,4,5213,276358
1065,2019.05,15,4075.662665,0,5614,201888
1066,2019.07,16,4109.566616,0,5222,152119
1067,2021.12,6,44.44370673,9,5212,425881
1068,2021.01,7,278.1456738,5,5614,595775
1069,2020.12,15,4194.086108,0,5213,166703
1070,2019.09,14,4185.413314,0,5222,130587
1071,2021.11,16,26.74230853,5,5217,544510
1072,2019.1,8,2432.297035,4,5222,282867
1073,2020.07,30,1391.97435,3,5212,164208
1074,2019.03,15,609.1727408,6,5614,363914
1075,2021.01,4,1319.711294,3,5614,221829
1076,2020.09,10,2986.399649,0,5212,156213
1077,2021.12,38,841.3860087,4,5213,518774
1078,2021.06,1,265.9898366,6,5213,362375
1079,2020.07,38,542.1622577,1,5222,442314
1080,2019.06,38,424.8794993,2,5212,170616
1081,2020.04,4,414.2972969,6,5614,482973
1082,2020.12,15,3997.064877,0,5614,208911
1083,2019.1,3,557.5885268,5,5212,335985
